location,Latitude,Longitude
"Al Khail Heights Building 5B, Al Khail Heights, Al Quoz 4, Al Quoz, Dubai",25.1491849,55.2462495
"Palacio Residence, Al Barsha 1, Al Barsha, Dubai",25.1124974,55.2062813
"RDK Residential Complex, Rawdhat Abu Dhabi, Abu Dhabi",24.4195014,54.4646555
"Signature Villas Frond C, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",25.1246033,55.1385648
"Dar Al Riffa Building, Al Souk Al Kabeer, Bur Dubai, Dubai",25.2597095,55.2900604
"Masaken Al Muteena 04, Al Muteena, Deira, Dubai",25.2741875,55.3176406
"Jeewar Apartments, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Bermuda Villas, Mina Al Arab, Ras Al Khaimah",25.7187302,55.8314726
"Manazil Al Raffa 03, Al Raffa, Bur Dubai, Dubai",25.2587001,55.2956943
"Gawharat Al Nahda Tower, Al Nahda (Sharjah), Sharjah",25.3087884,55.3782368
"DotCom B, Al Raffa, Bur Dubai, Dubai",25.2510732,55.2833607
"Al Manara Tower 2, Al Taawun, Sharjah",25.3150693,55.3766251
"Al Nada, Al Muneera, Al Raha Beach, Abu Dhabi",24.4491343,54.6035837
"Le Pont Tower 1, Le Pont, Port De La Mer, La Mer, Jumeirah, Dubai",25.2396355,55.2528013
"Al Otaiba Building, Al Nud, Al Qasimia, Sharjah",25.3431033,55.3910672
"Berlin Group 1, International City Phase 2 (Warsan 4), International City, Dubai",25.1481822,55.4009738
"Rivington Heights, International City Phase 2 (Warsan 4), International City, Dubai",25.1516446,55.3947899
"JR Residence 1, Al Mowaihat 3, Al Mowaihat, Ajman",25.3683132,55.4956358
"Al Khail Gate, Al Quoz Industrial Area 2, Al Quoz Industrial Area, Al Quoz, Dubai",25.1327856,55.2580678
"Shorooq Land 2, Dubai Residence Complex, Dubai",25.0919378,55.3825927
"Circle Villas, Jumeirah Village Circle (JVC), Dubai",25.0601975,55.2093505
"Al Nahda Sahara Plaza C, Al Nahda Sahara Plaza, Al Nahda (Sharjah), Sharjah",25.300854,55.3798765
"Shorooq Mirdif, Mirdif, Dubai",25.2183062,55.4291644
"Montrose Residences, Dubai Science Park, Dubai",25.0745478,55.239559
"Bin Ham Tower C, Bin Ham Towers, Al Taawun, Sharjah",25.3029358,55.3645602
"V-04, Russia Cluster, International City, Dubai",25.1707268,55.4035599
"Building 214, Mesoamerican, Discovery Gardens, Dubai",25.0309971,55.1575919
"Al Wadi Residence, Dubai Residence Complex, Dubai",25.2947196,55.3777489
"Al Ramlah B, Al Ramlah, Umm Al Quwain",25.5051355,55.5770662
"City Center Residences, Downtown Dubai, Dubai",25.1949849,55.2784141
"Motor City, Dubai",25.0450177,55.2397317
"Al Asmawi Building, Barsha Heights (Tecom), Dubai",25.093534,55.1774731
"Al Nahda Sahara Plaza A, Al Nahda Sahara Plaza, Al Nahda (Sharjah), Sharjah",25.300854,55.3798765
"Al Shaiba 512, Al Nahda (Sharjah), Sharjah",25.3005694,55.3749877
"Maysaloon, Sharjah",25.3610757,55.4014842
"Del Ani Building, Al Quoz 3, Al Quoz, Dubai",25.1553581,55.2476423
"Emirates Precinct, Emirates Cluster, International City, Dubai",25.1638934,55.4200376
"Marafid Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.480475,54.4082278
"MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"Al Juwais, Ras Al Khaimah",25.7764093,55.9687652
"Mazaya 6, Queue Point, Liwan, Dubai",25.1146943,55.3634191
"Grand Millennium Hotel, Barsha Heights (Tecom), Dubai",25.1013345,55.177584
"Gardenia Townhomes, Wasl Gate, Dubai",25.0239262,55.1102254
"Al Wahda Street, Sharjah",25.3253654,55.3923609
"A. W. Bin Shabib Twin Tower, Al Nahda 1, Al Nahda (Dubai), Dubai",25.2952612,55.3701841
"The Pulse, Residential District, Dubai South, Dubai",24.9457637,55.2235846
"Al Ramlah A, Al Ramlah, Umm Al Quwain",25.5103593,55.5786423
"Al Musalla Tower, Al Musalla, Sharjah",25.3589789,55.3947998
"Al Souq Tower, Al Markaziya, Abu Dhabi",24.5326321,54.6919424
"AD One Tower, Capital Centre, Abu Dhabi",24.4203988,54.4431912
"Manazel Al Khor, Culture Village, Dubai",25.2303663,55.3372483
"EMR-16, Emirates Cluster, International City, Dubai",25.1613559,55.4229788
"Al Zeina Building A, Al Zeina, Al Raha Beach, Abu Dhabi",24.4563821,54.6129226
"Al Hayer, Al Ain",24.5889238,55.7445428
"N1 Al Ketbi Building, Al Nahda 1, Al Nahda (Dubai), Dubai",25.2961143,55.3622849
"Al Asmawi Tower, Dubai Silicon Oasis, Dubai",25.1173205,55.3921008
"Art 9, Dubai Silicon Oasis, Dubai",25.1261782,55.402779
"Garden View Tower, Sheikh Khalifa Bin Zayed Street, Abu Dhabi",24.5182259,54.5281113
"Ginco Building, International City Phase 2 (Warsan 4), International City, Dubai",25.1463487,55.395351
"Al Sadek 1, Abu Shagara, Sharjah",25.3407078,55.3951786
"Roda Beach Resort Villas, Jumeirah 3, Jumeirah, Dubai",25.1836411,55.2244588
"Maison VI, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Logistics City, Dubai South, Dubai",24.8993149,55.1099967
"Al Dana Tower, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0563484,55.2205264
"Muhaisnah Residence 1, Muhaisnah 4, Muhaisnah, Dubai",25.277877,55.4097873
"The Gardens Apartments 1, The Gardens Apartments, The Gardens, Dubai",25.0423411,55.127927
"Rose 1 Building, Al Mankhool, Bur Dubai, Dubai",25.2499742,55.2960128
"Al Suyoh 1, Al Suyoh, Sharjah",25.238513,55.6128683
"Dubai Wharf, Culture Village, Dubai",25.2263115,55.3394668
"Al Muntazah, Abu Dhabi",24.4286441,54.4643488
"Harrington House, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0511574,55.2011308
"Roxana Residence B, Roxana Residences, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0577358,55.2171172
"Al Noor Building, Al Mankhool, Bur Dubai, Dubai",25.2541038,55.2982051
"Al Baraha Family Residence, Al Baraha, Deira, Dubai",25.2819897,55.3184964
"Manazil Al Mankhool 01, Al Mankhool, Bur Dubai, Dubai",25.252095,55.2922983
"A-09, China Cluster, International City, Dubai",25.1671926,55.4146312
"Indigo Ville 3, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0492619,55.214097
"Al Maidan Residential Complex, Al Khan, Sharjah",25.328521,55.371781
"Al Hamriyah, Sharjah",25.4764178,55.5339389
"Sandy Fox, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0530958,55.2180236
"Masaken Al Muraqqabat 07, Al Muraqqabat, Deira, Dubai",25.2639125,55.3264844
"Ahmed Al Abdullah Waqf Building 2, Al Badaa, Dubai",25.2247272,55.2687419
"P-20, France Cluster, International City, Dubai",25.1605908,55.4028637
"Masaken Al Muraqqabat 04, Al Muraqqabat, Deira, Dubai",25.2683125,55.3255469
"Silicon Heights, Dubai Silicon Oasis, Dubai",25.1197133,55.3974626
"Al Mahata Building, Al Mahatah, Sharjah",25.3474645,55.3917655
"Attessa, Marina Promenade, Dubai Marina, Dubai",25.0754273,55.1337466
"Cluster 4, The Sustainable City, Dubai",25.0295898,55.2813775
"Alvorada 1, Alvorada, Arabian Ranches, Dubai",25.042983,55.2578315
"Al Dhafrah 1, Al Dhafrah, The Greens, Dubai",25.0921479,55.1713389
"Building 256, Mesoamerican, Discovery Gardens, Dubai",25.02764,55.1578782
"Mesoamerican, Discovery Gardens, Dubai",25.0390117,55.1444815
"Hattan 3, Hattan, The Lakes, Dubai",25.0855606,55.1703525
"Executive Tower C, Executive Towers, Business Bay, Dubai",25.1904046,55.2655995
"Al Sharq Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.480475,54.4082278
"Rafraf Building, Muhaisnah 4, Muhaisnah, Dubai",25.277877,55.4097873
"Golf Promenade 3A, Golf Promenade 3, Golf Promenade, Golf Town, DAMAC Hills, Dubai",25.0152456,55.2500014
"Continental Tower, Dubai Marina, Dubai",25.0799664,55.1390821
"Y-26, England Cluster, International City, Dubai",25.1736832,55.4049437
"BAB Tower, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Al Ghaf 1 Residence, Arjan, Dubai",25.0596716,55.2407238
"Al Khail Heights Building 9B, Al Khail Heights, Al Quoz 4, Al Quoz, Dubai",25.1491849,55.2462495
"Reehan 6, Reehan, Old Town, Downtown Dubai, Dubai",25.1889213,55.2773942
"Arezzo 1, Arezzo, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0619839,55.2079529
"X-19, England Cluster, International City, Dubai",25.1736832,55.4049437
"Rose 1, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0518463,55.2153051
"Summer, Dubai Creek Harbour, Dubai",25.1945448,55.3641298
"Al Zarooni Building, International City Phase 2 (Warsan 4), International City, Dubai",25.1236277,55.3728624
"Ras Al Khor Industrial, Ras Al Khor, Dubai",25.1801556,55.3392359
"Lago Vista C, Lago Vista, Dubai Production City (IMPZ), Dubai",25.0353318,55.2015639
"Westar Villas, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"BLVD Heights Podium, BLVD Heights, Downtown Dubai, Dubai",25.1925587,55.2695396
"Tower 29, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Green Diamond 1 Tower B, Green Diamond 1, Arjan, Dubai",25.2048493,55.2707828
"Plaza Residences Block D, Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0528232,55.2080561
"Shaq 1.2 Building, Abu Shagara, Sharjah",25.3363068,55.3959492
"Bayt Al Muraqqabat 03, Al Muraqqabat, Deira, Dubai",25.2664625,55.3202031
"International City, Dubai",25.1648925,55.4084034
"Plaza Residences Block A, Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0528232,55.2080561
"Al Batool Tower, Al Nahda (Sharjah), Sharjah",25.3017849,55.3785681
"Regent Court, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.053366,55.2061469
"Manara 7, Manara, Badrah, Dubai Waterfront, Dubai",25.1410786,55.212112
"Al Ramth 26, Al Ramth, Remraam, Dubai",25.0017755,55.2537558
"Geepas Building 4, Al Rumaila, Ajman",25.40442,55.4351833
"Hassani Building 19, Al Nahda 2, Al Nahda (Dubai), Dubai",25.2888084,55.3779629
"Zanzebeel 1, Zanzebeel, Old Town, Downtown Dubai, Dubai",25.1890841,55.2746432
"Feirouz One, Azizi Feirouz, Al Furjan, Dubai",25.03314,55.147411
"Lamtara Building 1, Lamtara, Madinat Jumeirah Living, Umm Suqeim, Dubai",25.1330986,55.183466
"Club Vista Mare, Palm Jumeirah, Dubai",25.1143923,55.1408869
"Cluster 8, Jumeirah Islands, Dubai",25.0630899,55.1519036
"Diamond Views II, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0631701,55.2150462
"The Nook, Wasl Gate, Dubai",25.0239416,55.1053193
"Zulal 2, Zulal, The Lakes, Dubai",25.0784171,55.1712762
"Hassani Three Tower, Al Qusais Industrial 5, Al Qusais Industrial Area, Al Qusais, Dubai",25.2871169,55.4153232
"Building 69, Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"Al Alka 3, Al Alka, The Greens, Dubai",25.0905064,55.1754011
"Park Tower B, Park Towers, DIFC, Dubai",25.2095245,55.2790906
"Noor Building 3, Al Mankhool, Bur Dubai, Dubai",25.2541038,55.2982051
"Za'abeel 2, Za'abeel, Dubai",25.207908,55.2977618
"Iris Blue, Dubai Marina, Dubai",25.0851904,55.1447402
"The Imperial Residence Podium, The Imperial Residence, JVT District 5, Jumeirah Village Triangle (JVT), Dubai",25.0479068,55.1953719
"Fox Hill 5, Fox Hill, Uptown Motor City, Motor City, Dubai",25.0461886,55.2442375
"Sector W, Emirates Hills, Dubai",25.0687174,55.1734594
"Al Majara 3, Al Majara, Dubai Marina, Dubai",25.0737044,55.1370146
"Al Zeina Building D, Al Zeina, Al Raha Beach, Abu Dhabi",24.4563821,54.6129226
"DMS Building, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0601975,55.2093505
"Rawda Apartments 1, Rawda Apartments, Town Square, Dubai",25.0002811,55.2922053
"Bahar 5, Bahar, Jumeirah Beach Residence (JBR), Dubai",25.0783817,55.1357753
"Lootah Complex (Al Husn Marina), Dubai Marina, Dubai",25.0698221,55.1284874
"Mohammed Villas 24, Mohammed Bin Zayed City, Abu Dhabi",24.3477446,54.553266
"Al Taawun Tower, Al Nahda (Sharjah), Sharjah",25.3012691,55.3691835
"Sukoon Tower, Dubai Marina, Dubai",25.0790235,55.1438209
"Abu Mossa Building, Al Qasimia, Sharjah",25.3486645,55.3902319
"Al Safa Tower, Al Nahda (Sharjah), Sharjah",25.3020953,55.3800454
"Al Mas Tower, Al Mankhool, Bur Dubai, Dubai",25.2532682,55.2995913
"Al Ramth 53, Al Ramth, Remraam, Dubai",25.0048083,55.2557464
"Al Sidir 3, Al Sidir, The Greens, Dubai",25.0947807,55.1696897
"Dream Palm Residence, The Crescent, Palm Jumeirah, Dubai",25.1222611,55.1544219
"Fairways Vistas, Dubai Hills Estate, Dubai",25.1125702,55.266266
"Claret, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9961215,55.3925655
"Olympic Park 3, Olympic Park, Dubai Sports City, Dubai",25.0432705,55.2152336
"Heritage Large, Heritage, Jumeirah Park, Dubai",25.0471279,55.1555195
"Azizi Tulip, Al Furjan, Dubai",25.0287048,55.1536461
"DAMAC Business Tower, Business Bay, Dubai",25.1805539,55.268966
"Golden Mile 7, Golden Mile, Palm Jumeirah, Dubai",25.1106375,55.1421304
"Fortunato Townhouses, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Saadiyat Beach Residences Block 6, Saadiyat Beach Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.552712,54.4516426
"Florence 2, Florence, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.065054,55.2057745
"Building 52, Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"Oceana Aegean, Oceana, Palm Jumeirah, Dubai",25.1113197,55.1374491
"MAG 520, MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"U-Bora Tower 2, U-Bora Tower, Business Bay, Dubai",25.180528,55.269434
"Golf View, Dubai Sports City, Dubai",25.0373587,55.2058125
"Masakin Al Furjan Block A, Masakin Al Furjan, Al Furjan, Dubai",25.0300943,55.1489381
"MAG 540, MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"Al Remah Tower, Al Hosn, Abu Dhabi",24.478808,54.3543968
"Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai",25.0806837,55.1389845
"Building 193, Mogul, Discovery Gardens, Dubai",25.0330468,55.1531004
"X-24, England Cluster, International City, Dubai",25.1736832,55.4049437
"Y-06, England Cluster, International City, Dubai",25.1736832,55.4049437
"Mazaya 11, Queue Point, Liwan, Dubai",25.108036,55.3684919
"Bloom Heights 2, Bloom Heights, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0562234,55.2039177
"Al Nakheel 1, Al Nakheel, The Greens, Dubai",25.0939584,55.1707423
"Silicon Avenue, Dubai Silicon Oasis, Dubai",25.1153876,55.3878635
"Glamz Residence Tower 1, Glamz by Danube, Al Furjan, Dubai",25.0332169,55.1412952
"Building 105, Mediterranean, Discovery Gardens, Dubai",25.0439336,55.1414098
"Bulgari Residence 1, Bulgari Residences, Jumeirah Bay Islands, Jumeirah, Dubai",25.2102124,55.2358732
"ICE by Stree, JVT District 3, Jumeirah Village Triangle (JVT), Dubai",25.0410899,55.1841448
"Building 49, Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"Qamar 2, Madinat Badr, Muhaisnah 1, Muhaisnah, Dubai",25.237344,55.4142434
"Indigo Ville 2, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0500301,55.2078835
"Building 204, Mogul, Discovery Gardens, Dubai",25.0323585,55.1513776
"Al Jawhara Residences, JVT District 2, Jumeirah Village Triangle (JVT), Dubai",25.0363617,55.1769692
"Binghatti Views, Dubai Silicon Oasis, Dubai",25.1229139,55.3760842
"MAG 550, MAG 5 Boulevard, Dubai South, Dubai",24.9512346,55.2300507
"The Meadows 4, The Meadows, Dubai",25.2048493,55.2707828
"Altia Residence, Dubai Silicon Oasis, Dubai",25.1240297,55.3764897
"Sultan Ahmad Nasser Lootah, Al Muraqqabat, Deira, Dubai",25.264076,55.316048
"Sycamore, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9967918,55.386168
"The Lofts West, The Lofts, Downtown Dubai, Dubai",25.1965476,55.2695474
"D1 Tower, Culture Village, Dubai",25.2269339,55.34353
"Al Thamam 06, Al Thamam, Remraam, Dubai",25.0062094,55.2492625
"District 16J, JVC District 16, Jumeirah Village Circle (JVC), Dubai",25.069316,55.2107178
"The Meadows 3, The Meadows, Dubai",25.2048493,55.2707828
"The Pulse Townhouses, The Pulse, Residential District, Dubai South, Dubai",24.944855,55.2221536
"L-03, Greece Cluster, International City, Dubai",25.1553941,55.4110743
"Building 16, City Walk, Al Wasl, Dubai",25.2074895,55.2625253
"Mulberry 1 Building A2, Mulberry 1, Park Heights, Dubai Hills Estate, Dubai",25.2048493,55.2707828
"T-04, Spain Cluster, International City, Dubai",25.1650078,55.3981452
"Tower 15, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Windsor Residence, Dubai Residence Complex, Dubai",25.0950942,55.3828341
"Silicon Heights 1, Silicon Heights, Dubai Silicon Oasis, Dubai",25.1197133,55.3974626
"Montrose Residence A, Montrose Residences, Dubai Science Park, Dubai",25.0693188,55.2457947
"Royal Park South Villas, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0623241,55.214178
"O2 Residence, JLT Cluster O, Jumeirah Lake Towers (JLT), Dubai",25.0740295,55.1439674
"Al Waleed Building, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0500602,55.2129286
"Viridis Residences, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9872139,55.3736168
"Manara 4, Manara, Badrah, Dubai Waterfront, Dubai",24.955556,54.909444
"Zenith Tower A2, Zenith Towers, Dubai Sports City, Dubai",25.0391345,55.2176352
"Paradise Lakes B6, Paradise Lakes, Emirates City, Ajman",25.3979235,55.5787891
"Golden Mile 10, Golden Mile, Palm Jumeirah, Dubai",25.1116948,55.1407271
"Azizi Freesia, Al Furjan, Dubai",25.0268422,55.156446
"Indigo Ville 8, JVC District 15, Jumeirah Village Circle (JVC), Dubai",25.0558102,55.1980467
"Saheel 3, Saheel, Arabian Ranches, Dubai",25.0565063,55.2684211
"Hartland Gardenia Villas, Sobha Hartland, Dubai",25.2048493,55.2707828
"Garden Homes Palm Jumeirah, Palm Jumeirah, Dubai",25.1120204,55.1439992
"Al Falak Residence, Dubai Silicon Oasis, Dubai",25.1189625,55.3965156
"Cluster C, The Clusters, Jumeirah Heights, Dubai",25.0693153,55.1388126
"Building 88, Mediterranean, Discovery Gardens, Dubai",25.0453817,55.1385153
"La Riviera Estate A, La Riviera Estates, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0627637,55.2021944
"Shadow Tower, Al Mamzar, Sharjah",25.3085056,55.3647072
"Avencia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9830494,55.3797103
"Gateway Building, The Pearl Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.5565101,54.4558771
"Indigo Ville 1, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0628399,55.2163838
"Noura Building, Al Warqaa 1, Al Warqaa, Dubai",25.1940906,55.4039491
"Avenue Residence 2, Avenue Residence, Al Furjan, Dubai",25.0339861,55.1466234
"Al Abbar Building, Al Nahda 2, Al Nahda (Dubai), Dubai",25.2959026,55.3807712
"Shaq 1 Building, Al Qasimia, Sharjah",25.3453872,55.3894199
"Al Thamam 16, Al Thamam, Remraam, Dubai",25.0067272,55.2494468
"Hassani 17 Building, Al Qusais Industrial 5, Al Qusais Industrial Area, Al Qusais, Dubai",25.291955,55.405654
"Harbour Views Podium, Harbour Views, Dubai Creek Harbour, Dubai",25.2075153,55.3421179
"Building 61, Mediterranean, Discovery Gardens, Dubai",25.0426488,55.1379612
"U-08, Italy Cluster, International City, Dubai",25.1673051,55.4016341
"Luxury Villas Area, Green Community West, Green Community, Dubai",24.9976447,55.163799
"Al Thamam 28, Al Thamam, Remraam, Dubai",25.0040231,55.2478939
"Warda Apartments 1, Warda Apartments, Town Square, Dubai",25.0037909,55.2929743
"Building 41, Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"The Address Fountain Views Sky Collection 2, The Address Residence Fountain Views, Downtown Dubai, Dubai",25.1948261,55.2828596
"Building 102, Mediterranean, Discovery Gardens, Dubai",25.0431375,55.1413342
"Building 2A, City Walk, Al Wasl, Dubai",25.2074895,55.2625253
"Ascott Park Place Dubai, Sheikh Zayed Road, Dubai",25.224481,55.283175
"Courtyard Apartments, Uptown Mirdif, Mirdif, Dubai",25.2228581,55.4253875
"Jasmine Leaf 1, Jasmine Leaf, The Residences, Al Barari, Dubai",25.0958999,55.3063624
"Tala 2, Queue Point, Liwan, Dubai",25.1114538,55.3682204
"Centrium Tower 3, Centrium Towers, Dubai Production City (IMPZ), Dubai",25.0393043,55.1937226
"Maeen 3, Maeen, The Lakes, Dubai",25.0826573,55.1700092
"Building 98, Mediterranean, Discovery Gardens, Dubai",25.0438995,55.1399545
"Alandalus Tower D, Al Andalus, Jumeirah Golf Estates, Dubai",25.0297909,55.2069951
"Indigo Ville, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0617417,55.2123317
"Liwa Village, Al Rawdah, Abu Dhabi",24.4549471,54.369606
"Al Mamzar Building, Al Mamzar, Dubai",25.2838533,55.3515091
"Silicon Gates 2, Silicon Gates, Dubai Silicon Oasis, Dubai",25.1169051,55.3917549
